Run	Lab code	Sample_category	Stall_corrected	Sample_Name	NC_053523.1 Gallus gallus	NC_022418.1 Anas poecilorhyncha	NC_012920.1 Homo sapiens	NC_013978.1 Columba livia	NC_013700.1 Nyctereutes procyonoides	NC_015526.1 Phasianus colchicus	NC_002008.4 Canis lupus	NC_030041.1 Ptyas mucosa	NC_001913.1 Oryctolagus cuniculus	NC_012095.1 Sus scrofa	NC_026063.1 Ovis orientalis	NC_021478.1 Rhizomys pruinosus	NC_018134.1 Ctenopharyngodon idella	KX964606.1 Erinaceus amurensis	NC_031447.1 Streptopelia orientalis	NC_003408.1 Coturnix japonica	NC_066925.1 Micropterus punctulatus	NC_015987.1 Siniperca knerii	NC_006853.1 Bos taurus	NC_011638.1 Rattus tanezumi	NC_015888.1 Tachysurus fulvidraco	NC_001700.1 Felis catus	NC_015236.1 Gallinula chloropus	NC_012901.1 Blattella germanica	NC_039888.1 Anser albifrons	NC_011389.1 Naja atra	NC_025316.1 Lepus sinensis	NC_015614.1 Pseudorasbora parva	NC_031332.1 Ruditapes philippinarum	NC_035976.1 Carassius auratus	NC_011075.1 Sinonovacula constricta	NC_062716.1 Lepidoglyphus destructor	KR866125.1 Capra hircus	JX978723.1 Channa argus	NC_056622.1 Mizuhopecten yessoensis	NC_003489.1 Ictalurus punctatus	NC_001960.1 Salmo salar	NC_011710.1 Larimichthys crocea	NC_004069.1 Muntiacus reevesi	NC_020645.1 Arctonyx collaris	NC_003192.1 Monopterus albus	NC_004926.1 Andrias davidianus	NC_018367.1 Marmota himalayana	NC_062715.1 Blomia tropicalis	KR816507.1 Hystrix brachyura	NC_028049.1 Ptyas dhumnades	NC_009626.1 Penaeus vannamei	NC_029215.1 Calliphora chinghaiensis	NC_049858.1 Ctenocephalides felis	NC_008066.1 Chlorocebus sabaeus	NC_015073.1 Macrobrachium nipponense	NC_014866.1 Silurus meridionalis	KX585864.1 Accipiter gularis	NC_013183.1 Scophthalmus maximus	NC_026079.1 Tyrophagus putrescentiae	KX641475.1 Uranoscopus tosae	NC_035866.1 Myocastor coypus	NC_005037.1 Portunus trituberculatus	NC_023823.1 Neocaridina denticulata	NC_007895.1 Sepia officinalis	NC_023839.1 Liposcelis decolor	NC_008434.1 Vulpes vulpes	NC_012569.1 Scylla olivacea	JX534239.1 Harpadon nehereus	NC_060839.1 Clogmia albipunctata	NC_023803.1 Paramisgurnus dabryanus	NC_068236.1 Pelodiscus sinensis	NC_048990.1 Carpoglyphus lactis	NC_028229.1 Strongyloides venezuelensis	NC_026529.1 Vulpes lagopus	NC_029403.1 Paguma larvata	NC_056403.1 Ophichthys cuchia	NC_024586.1 Pomacea canaliculata	MN400429.1 Melogale moschata	NC_008140.1 Podiceps cristatus	NC_048988.1 Abbottina binhi	NC_020338.1 Luciobarbus capito	NC_031362.1 Haliotis discus	NC_024559.1 Lycodon rufozonatus	NC_024927.1 Anadara sativa	NC_016956.1 Periplaneta americana	NC_018549.1 Blattella bisignata	NC_020637.1 Mustela sibirica	NC_025504.1 Liposcelis entomophila	NC_025503.1 Liposcelis entomophila	NC_005292.1 Haemaphysalis flava	NC_008644.1 Hemibarbus barbus	NC_006880.1 Macrobrachium rosenbergii	NC_013184.1 Dermatophagoides farinae	NC_020046.1 Epinephelus fuscoguttatus	NC_046756.1 Epophthalmia elegans	NC_056354.1 Alectryonella plicatula	NC_023258.1 Pampus echinogaster	NC_001640.1 Equus caballus	OM736804.1 Monopterus albus	NC_013246.1 Charybdis japonica	NC_004419.1 Polyodon spathula	AP011213.1 Elopichthys bambusa	NC_038207.1 Histiostoma feroniarum	NC_021763.1 Micropercops swinhonis	NC_027503.1 Pomacea maculata	NC_014809.1 Meretrix lusoria	NC_009687.1 Argopecten irradians	NC_006295.1 Bubalus carabanensis	NC_027961.1 Plodia interpunctella	NC_007439.1 Lates calcarifer	NC_022707.1 Trachinotus ovatus	NC_024103.1 Botrylloides leachii	NC_006992.1 Eriocheir sinensis	NC_036351.1 Amphioctopus marginatus	CM045469.1 Aix galericulata	NC_030633.1 Mytilus chilensis	NC_003128.3 Buteo buteo	NC_036948.1 Channa gachua	NC_061250.1 Spirometra ranarum	NC_048487.1 Mercenaria mercenaria	NC_047480.1 Benthosema pterotum	NC_022721.1 Rhodeus sinensis	NC_014342.1 Oratosquilla oratoria	NC_023253.1 Physella acuta	NC_038219.1 Bubo bubo	NC_007691.1 Cygnus columbianus	NC_035106.1 Diploscapter coronatus	NC_067498.1 Chortoglyphus arcuatus	NC_010773.1 Toxocara cati	NC_024751.1 Caridina gracilipes	NC_002355.1 Bombyx mori	NC_024733.1 Mytilus coruscus	NC_020585.1 Alectoris chukar	NC_065213.1 Eisenia fetida	NC_010197.1 Bugula neritina	NC_028725.1 Tyrophagus longior	NC_020048.1 Bufo tibetanus	NC_030518.1 Echinochasmus japonicus	NC_009579.1 Coilia nasus	NC_069637.1 Hystrix indica	NC_020028.1 Atrina pectinata	NC_059757.1 Eophileurus chinensis	NC_027605.1 Elaphe schrenckii	NC_016420.1 Scomberomorus niphonius	NC_041412.1 Dasyhippus barbipes	NC_029252.1 Rhinogobius cliffordpopei	NC_005033.1 Hemiechinus auritus	NC_013568.1 Rotaria rotatoria	NC_000933.1 Metridium senile	NC_013434.1 Oryzias sinensis	NC_011626.1 Takifugu obscurus	NC_042168.1 Trichiurus haumela	NC_025923.1 Botaurus stellaris	NC_039104.1 Rhizomys sumatrensis	NC_041647.1 Jaydia lineata	NC_023080.1 Babylonia areolata	NC_013815.1 Metastrongylus salmi	NC_018536.1 Galba pervia	NC_025580.1 Accipiter nisus	NC_009711.1 Reinhardtius hippoglossoides	JX181763.1 Hoplobatrachus rugulosus	NC_051486.1 Monomorium pharaonis	NC_014861.1 Rattus tunneyi	NC_012389.1 Rattus exulans	NC_025521.1 Scolopax rusticola	NC_021469.1 Ascidiella aspersa	NC_030764.1 Sitophilus zeamais	NC_024939.1 Prochilodus lineatus	NC_026124.1 Rhizomys sinensis	NC_029755.1 Neoscona nautica	NC_046036.1 Carpophilus dimidiatus	NC_025500.1 Fulica atra	NC_026709.1 Sinobdella sinensis	NC_024430.1 Paracanthobrama guichenoti	NC_023828.1 Lophius litulon	NC_015101.1 Mauremys megalocephala	NC_008449.1 Plectropomus leopardus	NC_036369.1 Otocyon megalotis	LC541478.1 Columba janthina	NC_006076.1 Periplaneta fuliginosa	NC_034296.1 Glaucidium cuculoides	NC_029771.1 Danio albolineatus	NC_016870.1 Seriola dumerili	NC_056780.1 Acanthopagrus latus	NC_022854.1 Misgurnus bipartitus	NC_061975.1 Parasitus fimetorum	NC_025637.1 Vanellus vanellus	NC_030603.1 Copsychus saularis	NC_029457.1 Metapenaeopsis dalei	NC_026082.1 Accipiter virgatus	NC_025225.1 Channa asiatica	NC_014295.1 Apis cerana	NC_048989.1 Columba hodgsonii	NC_023453.1 Protaetia brevitarsis	MF804538.1 Channa lucius	NC_026712.1 Pseudolaubuca sinensis
SRR23971517	RLC-3	warehouse	Warehouse|8|25	SRR23971517	3249	1301	2493	0	0	0	0	2202	0	0	0	0	0	0	0	3489	1164	0	0	0	0	0	0	0	0	1901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971518	HJ200001-20200112-1	market_stall_wildlife	West|9|34-36	SRR23971518	2399	473	2468	0	6237	0	1667	0	1893	0	0	0	0	0	0	2872	0	0	0	0	0	1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5458	0	0	0	0	0	0	0	0	0	0	0	5622	0	0	0	0	0	0	0	0	0	0	0	0	3614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971519	HJ200002-20200112-1	market_stall_wildlife	West|9|34-36	SRR23971519	0	0	0	0	542	0	0	0	0	0	0	0	0	0	0	2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971520	HJ200003-20200112-1	market_stall_wildlife	West|9|34-36	SRR23971520	6396	10449	3240	2062	11945	8956	8531	1076	15441	774	0	2462	0	430	1136	6803	0	0	0	0	0	12033	727	1513	0	0	0	0	0	0	0	545	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2503	0	0	0	0	2666	0	0	0	0	0	0	0	2351	0	0	0	0	0	0	0	0	0	0	2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971521	HJ200004-20200112-1	market_stall_wildlife	West|9|34-36	SRR23971521	1866	3145	2391	430	6633	13247	9842	0	3870	0	0	0	0	0	0	1383	0	0	0	0	0	3177	1278	1432	0	0	0	0	0	0	0	473	0	0	0	0	0	0	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	0	0	0	0	556	0	0	0	0	0	0	0	0	0	0	3647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971522	CCDC-760	market_825_late	West|8|25	SRR23971522	0	0	0	0	0	0	0	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971523	HJ200005-20200112-1	market_stall_wildlife	West|9|34-36	SRR23971523	6134	14758	3818	1229	9852	9907	15435	1658	16028	14836	0	2311	0	6436	6572	1134	0	0	0	0	0	880	0	0	0	10370	4777	0	0	0	0	0	0	0	0	0	430	0	736	3754	0	0	15472	0	0	3652	0	0	0	0	0	0	523	0	0	433	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971524	HJ200006-20200112-1	market_stall_wildlife	West|9|34-36	SRR23971524	2006	1693	508	0	15114	14779	15190	0	5341	0	0	0	0	0	0	1336	0	0	0	513	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971525	HJ200007-20200112-1	market_stall_wildlife	West|9|34-36	SRR23971525	10001	13408	1790	14548	14622	12628	9972	1132	14961	1069	1285	3423	0	2296	2441	14932	0	0	0	600	0	9381	1934	1271	0	663	0	0	0	0	0	0	0	0	0	0	0	0	3107	1292	0	0	0	0	1105	0	0	688	11707	0	0	0	675	0	836	0	2648	0	0	0	0	2792	0	0	0	0	0	0	0	3520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0
SRR23971526	HJ200008-20200112-1	market_stall_wildlife	West|9|34-36	SRR23971526	5661	4469	4816	1240	11128	10188	7916	645	15970	0	479	3617	0	2028	777	11388	0	0	0	1758	0	10258	932	14333	0	432	0	0	0	0	0	501	0	0	0	0	0	0	0	0	0	0	0	0	754	471	0	5231	2718	0	0	0	0	0	1737	515	2334	0	0	0	0	1409	0	0	879	0	0	0	0	1029	0	0	0	0	0	0	0	0	0	0	610	4667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0
SRR23971527	HJ200009-20200112-1	market_stall_wildlife	West|9|34-36	SRR23971527	1869	4206	591	8291	4537	5081	5769	513	2635	0	0	918	0	0	1088	3758	0	0	0	0	0	2358	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1150	1410	0	0	3985	0	0	0	0	0	0	0	1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971528	HJ200010-20200112-1	market_stall_wildlife	West|9|34-36	SRR23971528	6439	5659	8613	2021	8415	6370	7989	513	14534	0	514	3280	0	0	1856	12272	0	0	3913	1334	0	11288	449	7246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645	4457	0	0	0	0	0	0	668	3441	0	0	0	0	468	0	0	1215	0	0	0	0	557	0	0	0	0	0	0	0	0	0	0	1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971529	HJ200011-20200112-1	market_stall_wildlife	West|9|38	SRR23971529	5848	8824	5081	1269	14995	5643	2681	0	3108	0	0	3429	0	559	1603	0	0	0	0	0	0	0	1584	0	0	2306	1600	0	0	0	0	1941	0	0	0	0	0	0	0	6705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4320	0	0	491	0	0	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971530	HJ200012-20200112-1	market_stall_wildlife	West|9|38	SRR23971530	13457	8391	2137	1029	15606	9732	14947	0	4602	731	0	10328	0	0	5507	473	0	430	0	0	0	0	5902	0	0	2621	4394	0	0	658	0	0	0	0	0	0	0	0	1891	10578	0	773	0	0	436	0	0	0	0	0	0	0	1274	0	0	0	0	0	0	0	0	1480	0	0	0	0	0	0	0	0	691	0	0	3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971531	HJ200013-20200112-1	market_stall_wildlife	West|9|38	SRR23971531	0	2193	0	0	1111	0	0	0	0	0	0	773	0	0	0	0	0	0	0	0	0	0	0	0	1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971532	HJ200014-20200112-1	market_stall_wildlife	West|9|38	SRR23971532	4949	11820	0	722	8244	6841	0	0	0	0	0	2346	0	0	3622	0	0	628	0	0	0	0	1822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1344	0	0	0	0	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	1978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971533	A20	market_west_Jan1	West|7|15-17	SRR23971533	0	0	703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971534	HJ200015-20200112-1	market_stall_wildlife	West|9|38	SRR23971534	1705	3006	430	13278	2066	3348	824	0	1032	0	0	6343	0	990	10206	0	0	0	0	0	0	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971535	HJ200016-20200112-1	market_stall_wildlife	West|9|38	SRR23971535	888	8060	470	0	2037	2682	0	0	0	2302	0	0	0	0	1361	0	0	0	0	0	0	0	8119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971536	HJ200017-20200112-1	market_stall_wildlife	West|9|38	SRR23971536	1175	0	0	0	9774	568	1064	0	472	0	0	850	0	0	0	0	0	0	0	0	0	0	1627	0	0	720	430	0	0	713	0	0	0	0	0	0	0	0	1204	1033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971537	HJ200018-20200112-1	market_stall_wildlife	West|9|38	SRR23971537	735	3657	477	465	2639	1925	0	0	0	0	0	812	0	0	604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971538	HJ200019-20200112-1	market_stall_wildlife	West|9|38	SRR23971538	1832	9885	919	453	14426	3689	1594	0	0	0	0	604	0	0	13293	0	0	0	0	0	0	0	0	0	0	5160	9540	0	0	0	0	0	0	0	0	0	0	0	2024	1424	0	0	0	0	0	0	0	0	0	0	0	0	2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971539	HJ200020-20200112-1	market_stall_wildlife	West|9|38	SRR23971539	642	8593	1349	2076	1882	5968	0	0	558	0	0	601	0	0	1855	0	0	0	0	0	0	0	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809	0	0	0	0	0	0	0	0	0	0	0	0	791	0	0	0	0	0	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971540	HJ200021-20200112-1	market_stall_wildlife	West|9|35-37	SRR23971540	5760	6166	1812	1917	2387	4928	1968	0	6038	1269	0	1418	0	0	1623	0	0	0	0	5623	0	0	1361	727	970	0	774	0	0	0	0	612	0	0	0	0	0	0	559	0	0	0	0	0	0	0	0	562	0	0	0	0	0	0	0	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
